date,symbol,performance
2025-09-15,NVDA,3.5477
2025-09-15,SPX,1.7410
2025-09-16,AAPL,-0.6425
2025-09-16,GOOG,6.9099
2025-09-16,MSFT,2.8364
2025-09-16,NVDA,4.7060
2025-09-16,SPX,1.9326
2025-09-17,AAPL,0.4666
2025-09-17,GOOG,6.7005
2025-09-17,MSFT,2.3725
2025-09-17,NVDA,1.1764
2025-09-17,SPX,1.6197
2025-09-18,AAPL,1.5063
2025-09-18,GOOG,5.1638
2025-09-18,MSFT,2.0144
2025-09-18,NVDA,3.2092
2025-09-18,SPX,1.8326
2025-09-19,AAPL,8.2499
2025-09-19,GOOG,6.5453
2025-09-19,MSFT,3.5094
2025-09-19,NVDA,-0.3722
2025-09-19,SPX,2.0257
2025-09-22,AAPL,11.3246
2025-09-22,GOOG,5.0253
2025-09-22,MSFT,2.6826
2025-09-22,NVDA,3.6349
2025-09-22,SPX,1.6134
2025-09-23,AAPL,8.6983
2025-09-23,GOOG,4.5406
2025-09-23,MSFT,-0.1314
2025-09-23,NVDA,0.3430
2025-09-23,SPX,1.1031
2025-09-24,AAPL,6.5948
2025-09-24,GOOG,-1.5610
2025-09-24,MSFT,-1.0109
2025-09-24,NVDA,-0.4388
2025-09-24,SPX,0.3430
2025-09-25,AAPL,7.8606
2025-09-25,GOOG,-1.9290
2025-09-25,MSFT,-0.3949
2025-09-25,NVDA,1.6068
2025-09-25,SPX,-0.0309
2025-09-26,AAPL,6.8915
2025-09-26,GOOG,-1.0686
2025-09-26,MSFT,0.2823
2025-09-26,NVDA,4.6391
2025-09-26,SPX,0.6568
2025-09-29,AAPL,6.9573
2025-09-29,GOOG,-3.1586
2025-09-29,MSFT,1.2096
2025-09-29,NVDA,3.1832
2025-09-29,SPX,0.4410
2025-09-30,AAPL,3.7189
2025-09-30,GOOG,-4.5800
2025-09-30,MSFT,0.0039
2025-09-30,NVDA,5.6093
2025-09-30,SPX,0.3616
2025-10-01,AAPL,-0.2460
2025-10-01,GOOG,-2.9026
2025-10-01,MSFT,1.0225
2025-10-01,NVDA,1.9770
2025-10-01,SPX,0.2607
2025-10-02,AAPL,1.0612
2025-10-02,GOOG,-2.3421
2025-10-02,MSFT,1.2784
2025-10-02,NVDA,5.8622
2025-10-02,SPX,0.8777
2025-10-03,AAPL,2.2631
2025-10-03,GOOG,-0.5568
2025-10-03,MSFT,1.4113
2025-10-03,NVDA,6.0180
2025-10-03,SPX,1.1723
2025-10-06,AAPL,-0.0701
2025-10-06,GOOG,2.0035
2025-10-06,MSFT,4.2483
2025-10-06,NVDA,4.4178
2025-10-06,SPX,2.0525
2025-10-07,AAPL,0.3993
2025-10-07,GOOG,-0.0202
2025-10-07,MSFT,2.4479
2025-10-07,NVDA,3.8442
2025-10-07,SPX,1.0670
2025-10-08,AAPL,1.4267
2025-10-08,GOOG,0.4502
2025-10-08,MSFT,1.9918
2025-10-08,NVDA,3.9923
2025-10-08,SPX,1.3888
2025-10-09,AAPL,-0.2317
2025-10-09,GOOG,-0.5502
2025-10-09,MSFT,0.8592
2025-10-09,NVDA,3.2104
2025-10-09,SPX,0.6975
2025-10-10,AAPL,-3.9851
2025-10-10,GOOG,-3.2785
2025-10-10,MSFT,-1.6836
2025-10-10,NVDA,-2.1790
2025-10-10,SPX,-2.3646
2025-10-13,AAPL,-3.6830
2025-10-13,GOOG,-0.7264
2025-10-13,MSFT,-0.3277
2025-10-13,NVDA,-0.3018
2025-10-13,SPX,-0.9029
2025-10-14,AAPL,-3.9726
2025-10-14,GOOG,-0.1055
2025-10-14,MSFT,-0.7306
2025-10-14,NVDA,-4.0454
2025-10-14,SPX,-1.0644
2025-10-15,AAPL,-2.8634
2025-10-15,GOOG,0.0795
2025-10-15,MSFT,-2.8643
2025-10-15,NVDA,-3.0775
2025-10-15,SPX,-1.0270
2025-10-16,AAPL,-3.5207
2025-10-16,GOOG,1.9221
2025-10-16,MSFT,-2.3608
2025-10-16,NVDA,-1.7456
2025-10-16,SPX,-1.2736
2025-10-17,AAPL,-2.2359
2025-10-17,GOOG,3.3936
2025-10-17,MSFT,-2.1473
2025-10-17,NVDA,-3.1146
2025-10-17,SPX,-1.3283
2025-10-20,AAPL,3.2278
2025-10-20,GOOG,6.1145
2025-10-20,MSFT,-1.0739
2025-10-20,NVDA,-5.1566
2025-10-20,SPX,0.0003
2025-10-21,AAPL,7.1350
2025-10-21,GOOG,5.8318
2025-10-21,MSFT,1.3113
2025-10-21,NVDA,-1.0919
2025-10-21,SPX,2.7904
2025-10-22,AAPL,4.3568
2025-10-22,GOOG,3.2251
2025-10-22,MSFT,1.2625
2025-10-22,NVDA,-4.2693
2025-10-22,SPX,0.6714
2025-10-23,AAPL,4.7665
2025-10-23,GOOG,3.0627
2025-10-23,MSFT,1.3611
2025-10-23,NVDA,1.1831
2025-10-23,SPX,1.4167
2025-10-24,AAPL,5.4063
2025-10-24,GOOG,3.4961
2025-10-24,MSFT,1.9827
2025-10-24,NVDA,3.5756
2025-10-24,SPX,1.8083
2025-10-27,AAPL,8.6320
2025-10-27,GOOG,7.1661
2025-10-27,MSFT,3.8916
2025-10-27,NVDA,5.3242
2025-10-27,SPX,3.7123
2025-10-28,AAPL,6.6233
2025-10-28,GOOG,5.7685
2025-10-28,MSFT,5.5473
2025-10-28,NVDA,9.7206
2025-10-28,SPX,3.4046
2025-10-29,AAPL,2.8447
2025-10-29,GOOG,7.0617
2025-10-29,MSFT,4.7911
2025-10-29,NVDA,13.3596
2025-10-29,SPX,2.3082
2025-10-30,AAPL,3.2842
2025-10-30,GOOG,12.1588
2025-10-30,MSFT,1.5647
2025-10-30,NVDA,11.9949
2025-10-30,SPX,1.2915
2025-10-31,AAPL,4.6121
2025-10-31,GOOG,11.5986
2025-10-31,MSFT,-0.5245
2025-10-31,NVDA,12.3197
2025-10-31,SPX,2.1017
2025-11-03,AAPL,3.6482
2025-11-03,GOOG,11.9773
2025-11-03,MSFT,-0.6781
2025-11-03,NVDA,13.5705
2025-11-03,SPX,1.6848
2025-11-04,AAPL,2.7471
2025-11-04,GOOG,6.7368
2025-11-04,MSFT,-1.7723
2025-11-04,NVDA,6.6735
2025-11-04,SPX,-0.2965
2025-11-05,AAPL,0.4948
2025-11-05,GOOG,5.4903
2025-11-05,MSFT,-4.5831
2025-11-05,NVDA,1.9427
2025-11-05,SPX,-1.1472
2025-11-06,AAPL,0.2862
2025-11-06,GOOG,6.2996
2025-11-06,MSFT,-8.2960
2025-11-06,NVDA,-6.4418
2025-11-06,SPX,-2.4753
2025-11-07,AAPL,-0.4561
2025-11-07,GOOG,1.6463
2025-11-07,MSFT,-8.2596
2025-11-07,NVDA,-9.1238
2025-11-07,SPX,-2.3480
2025-11-10,AAPL,-0.7259
2025-11-10,GOOG,3.0827
2025-11-10,MSFT,-3.7584
2025-11-10,NVDA,-1.8927
2025-11-10,SPX,0.1479
2025-11-11,AAPL,1.8049
2025-11-11,GOOG,3.5200
2025-11-11,MSFT,-1.7632
2025-11-11,NVDA,-4.6076
2025-11-11,SPX,0.0937
2025-11-12,AAPL,1.6428
2025-11-12,GOOG,1.1650
2025-11-12,MSFT,-1.1392
2025-11-12,NVDA,-6.3225
2025-11-12,SPX,-0.0153
2025-11-13,AAPL,1.0776
2025-11-13,GOOG,0.3812
2025-11-13,MSFT,-2.1465
2025-11-13,NVDA,-5.9540
2025-11-13,SPX,-0.5030
2025-11-14,AAPL,0.8403
2025-11-14,GOOG,-2.7287
2025-11-14,MSFT,0.5955
2025-11-14,NVDA,-2.5818
2025-11-14,SPX,-0.9149
2025-11-17,AAPL,-0.8563
2025-11-17,GOOG,0.0911
2025-11-17,MSFT,2.0901
2025-11-17,NVDA,-0.7869
2025-11-17,SPX,-0.7129
2025-11-18,AAPL,-0.3837
2025-11-18,GOOG,1.8806
2025-11-18,MSFT,-0.6099
2025-11-18,NVDA,-3.6088
2025-11-18,SPX,-1.6568
2025-11-19,AAPL,-0.3229
2025-11-19,GOOG,0.8259
2025-11-19,MSFT,-3.7312
2025-11-19,NVDA,-6.2949
2025-11-19,SPX,-2.7848
2025-11-20,AAPL,-3.2698
2025-11-20,GOOG,-0.6033
2025-11-20,MSFT,-5.9468
2025-11-20,NVDA,-6.4817
2025-11-20,SPX,-4.4964
2025-11-21,AAPL,-0.7240
2025-11-21,GOOG,4.2515
2025-11-21,MSFT,-7.6339
2025-11-21,NVDA,-7.6987
2025-11-21,SPX,-3.6189
2025-11-24,AAPL,1.0881
2025-11-24,GOOG,14.0979
2025-11-24,MSFT,-5.8197
2025-11-24,NVDA,-2.3065
2025-11-24,SPX,-0.4804
2025-11-25,AAPL,1.6739
2025-11-25,GOOG,16.8460
2025-11-25,MSFT,-6.5055
2025-11-25,NVDA,-6.4942
2025-11-25,SPX,0.4718
2025-11-26,AAPL,3.7725
2025-11-26,GOOG,12.1429
2025-11-26,MSFT,-4.3331
2025-11-26,NVDA,-3.3976
2025-11-26,SPX,2.1012
2025-11-27,AAPL,3.7803
2025-11-27,GOOG,12.3947
2025-11-27,MSFT,-1.6789
2025-11-27,NVDA,-0.6065
2025-11-27,SPX,2.9512
2025-11-28,AAPL,3.8315
2025-11-28,GOOG,9.2597
2025-11-28,MSFT,1.0039
2025-11-28,NVDA,-5.1040
2025-11-28,SPX,3.1154
2025-12-01,AAPL,6.3286
2025-12-01,GOOG,8.6696
2025-12-01,MSFT,1.7369
2025-12-01,NVDA,-0.3986
2025-12-01,SPX,4.1884
2025-12-02,AAPL,5.4146
2025-12-02,GOOG,5.4630
2025-12-02,MSFT,3.7872
2025-12-02,NVDA,1.4423
2025-12-02,SPX,3.4284
2025-12-03,AAPL,2.9827
2025-12-03,GOOG,0.6751
2025-12-03,MSFT,0.7869
2025-12-03,NVDA,-1.6215
2025-12-03,SPX,2.1566
2025-12-04,AAPL,1.3467
2025-12-04,GOOG,-1.6222
2025-12-04,MSFT,0.8071
2025-12-04,NVDA,3.1268
2025-12-04,SPX,1.3485
2025-12-05,AAPL,0.4432
2025-12-05,GOOG,0.5651
2025-12-05,MSFT,-0.4820
2025-12-05,NVDA,1.1927
2025-12-05,SPX,0.8483
2025-12-08,AAPL,0.1225
2025-12-08,GOOG,-1.8203
2025-12-08,MSFT,1.1370
2025-12-08,NVDA,2.9346
2025-12-08,SPX,0.4976
2025-12-09,AAPL,-0.5989
2025-12-09,GOOG,-0.7403
2025-12-09,MSFT,0.0020
2025-12-09,NVDA,4.5028
2025-12-09,SPX,-0.1253
2025-12-10,AAPL,-1.5260
2025-12-10,GOOG,1.8660
2025-12-10,MSFT,-1.6806
2025-12-10,NVDA,2.1454
2025-12-10,SPX,1.0870
2025-12-11,AAPL,-2.8513
2025-12-11,GOOG,-0.7341
2025-12-11,MSFT,-1.3327
2025-12-11,NVDA,-0.2921
2025-12-11,SPX,1.0489
2025-12-12,AAPL,-2.0658
2025-12-12,GOOG,-3.1501
2025-12-12,MSFT,0.1675
2025-12-12,NVDA,-2.5447
2025-12-12,SPX,-0.3257
2025-12-15,AAPL,-2.3477
2025-12-15,GOOG,-2.8487
2025-12-15,MSFT,-1.2520
2025-12-15,NVDA,-3.8663
2025-12-15,SPX,-0.5922
2025-12-16,AAPL,-1.4958
2025-12-16,GOOG,-4.4584
2025-12-16,MSFT,-1.4012
2025-12-16,NVDA,-2.5711
2025-12-16,SPX,-1.0209
2025-12-17,AAPL,-2.1771
2025-12-17,GOOG,-5.2123
2025-12-17,MSFT,-3.0345
2025-12-17,NVDA,-7.8739
2025-12-17,SPX,-1.8269
2025-12-18,AAPL,-1.8003
2025-12-18,GOOG,-4.4060
2025-12-18,MSFT,-1.6341
2025-12-18,NVDA,-5.8550
2025-12-18,SPX,-0.9612
2025-12-19,AAPL,-1.8330
2025-12-19,GOOG,-3.8598
2025-12-19,MSFT,1.5379
2025-12-19,NVDA,-1.5181
2025-12-19,SPX,-0.7577
2025-12-22,AAPL,-2.5393
2025-12-22,GOOG,-0.7555
2025-12-22,MSFT,0.2999
2025-12-22,NVDA,1.5255
2025-12-22,SPX,-0.3262
2025-12-23,AAPL,-2.1274
2025-12-23,GOOG,1.6617
2025-12-23,MSFT,1.7387
2025-12-23,NVDA,8.1076
2025-12-23,SPX,1.2066
2025-12-24,AAPL,-0.1094
2025-12-24,GOOG,2.0529
2025-12-24,MSFT,2.7800
2025-12-24,NVDA,6.9885
2025-12-24,SPX,1.6950
2025-12-25,AAPL,-0.2913
2025-12-25,GOOG,2.5802
2025-12-25,MSFT,2.4413
2025-12-25,NVDA,6.1276
2025-12-25,SPX,1.9380
2025-12-26,AAPL,0.5739
2025-12-26,GOOG,5.6700
2025-12-26,MSFT,2.4343
2025-12-26,NVDA,11.4602
2025-12-26,SPX,3.1022
2025-12-29,AAPL,0.5768
2025-12-29,GOOG,3.5029
2025-12-29,MSFT,0.6447
2025-12-29,NVDA,8.0854
2025-12-29,SPX,1.9334
2025-12-30,AAPL,-0.2156
2025-12-30,GOOG,1.9248
2025-12-30,MSFT,0.3210
2025-12-30,NVDA,3.6190
2025-12-30,SPX,0.9034
2025-12-31,AAPL,0.3284
2025-12-31,GOOG,0.7934
2025-12-31,MSFT,-0.2681
2025-12-31,NVDA,1.5298
2025-12-31,SPX,-0.4796
2026-01-01,AAPL,-0.1836
2026-01-01,GOOG,-0.5955
2026-01-01,MSFT,-0.6634
2026-01-01,NVDA,-1.4323
2026-01-01,SPX,-0.9304
2026-01-02,AAPL,-1.0226
2026-01-02,GOOG,-0.1109
2026-01-02,MSFT,-3.0900
2026-01-02,NVDA,0.1272
2026-01-02,SPX,-1.0614
2026-01-05,AAPL,-2.3922
2026-01-05,GOOG,0.5227
2026-01-05,MSFT,-3.1085
2026-01-05,NVDA,-0.2598
2026-01-05,SPX,-0.4328
2026-01-06,AAPL,-4.0380
2026-01-06,GOOG,-0.1302
2026-01-06,MSFT,-1.8864
2026-01-06,NVDA,-1.7268
2026-01-06,SPX,0.2147
2026-01-07,AAPL,-4.9058
2026-01-07,GOOG,2.5573
2026-01-07,MSFT,-0.7452
2026-01-07,NVDA,0.4729
2026-01-07,SPX,0.2200
2026-01-08,AAPL,-5.1414
2026-01-08,GOOG,3.6433
2026-01-08,MSFT,-1.9221
2026-01-08,NVDA,-1.3330
2026-01-08,SPX,0.3657
2026-01-09,AAPL,-4.5943
2026-01-09,GOOG,4.8885
2026-01-09,MSFT,-0.8974
2026-01-09,NVDA,-0.8794
2026-01-09,SPX,1.7644
2026-01-12,AAPL,-4.2706
2026-01-12,GOOG,6.0325
2026-01-12,MSFT,-1.3316
2026-01-12,NVDA,-0.8365
2026-01-12,SPX,1.9249
2026-01-13,AAPL,-3.6751
2026-01-13,GOOG,6.6948
2026-01-13,MSFT,-0.4800
2026-01-13,NVDA,-1.6097
2026-01-13,SPX,1.5349
2026-01-14,AAPL,-2.7314
2026-01-14,GOOG,5.9845
2026-01-14,MSFT,-2.8487
2026-01-14,NVDA,-2.6472
2026-01-14,SPX,0.3557
2026-01-15,AAPL,-1.5818
2026-01-15,GOOG,5.9164
2026-01-15,MSFT,-4.5663
2026-01-15,NVDA,-0.1015
2026-01-15,SPX,-0.0050
2026-01-16,AAPL,-1.8438
2026-01-16,GOOG,2.4532
2026-01-16,MSFT,-4.8834
2026-01-16,NVDA,-1.5229
2026-01-16,SPX,0.2757
2026-01-19,AAPL,-1.3550
2026-01-19,GOOG,1.3282
2026-01-19,MSFT,-3.8171
2026-01-19,NVDA,0.6431
2026-01-19,SPX,0.2680
